Date,Price,Returns
2014-06-24,298.6499938964844,0.0060636272728964435
2014-06-25,296.3999938964844,-0.007533902715497365
2014-06-26,294.20001220703125,-0.007422340535612304
2014-06-27,289.3500061035156,-0.016485404154581218
2014-06-30,292.3500061035156,0.010368066136921872
2014-07-01,296.20001220703125,0.013169167173379126
2014-07-02,310.1000061035156,0.046927728979190064
2014-07-03,310.6000061035156,0.0016123830704894981
2014-07-04,305.0,-0.018029639386578977
2014-07-07,307.6499938964844,0.008688504578637346
2014-07-08,296.29998779296875,-0.03689259329982164
2014-07-09,294.3999938964844,-0.006412399509823641
2014-07-10,294.3999938964844,0.0
2014-07-11,292.45001220703125,-0.006623579245517153
2014-07-14,289.04998779296875,-0.011626001956380638
2014-07-15,288.5,-0.001902742834096527
2014-07-16,296.75,0.02859618717504331
2014-07-17,302.20001220703125,0.018365668768428822
2014-07-18,298.79998779296875,-0.011250907600007687
2014-07-21,295.04998779296875,-0.012550201315932763
2014-07-22,297.25,0.00745640500949607
2014-07-23,295.6000061035156,-0.0055508625617640694
2014-07-24,298.1499938964844,0.008626480853575424
2014-07-25,292.29998779296875,-0.019621017015840403
2014-07-28,290.1499938964844,-0.007355436148725358
2014-07-30,291.95001220703125,0.006203750985392276
2014-07-31,290.25,-0.0058229564512767285
2014-08-01,281.8999938964844,-0.028768324215385443
2014-08-04,289.54998779296875,0.027137261660578504
2014-08-05,294.8999938964844,0.018476968844982178
2014-08-06,288.54998779296875,-0.021532744099495016
2014-08-07,284.6499938964844,-0.013515834557174089
2014-08-08,267.79998779296875,-0.05919552596106248
2014-08-11,275.3999938964844,0.028379411687617484
2014-08-12,278.3500061035156,0.010711736646370706
2014-08-13,281.54998779296875,0.011496251551232461
2014-08-14,289.5,0.028236592263243487
2014-08-18,293.20001220703125,0.0127806984698835
2014-08-19,296.8500061035156,0.012448819046798176
2014-08-20,295.0,-0.006232124188909394
2014-08-21,289.8500061035156,-0.017457606428760597
2014-08-22,291.70001220703125,0.006382632618799899
2014-08-25,280.04998779296875,-0.039938374790995934
2014-08-26,280.8999938964844,0.0030351942173409974
2014-08-27,276.3999938964844,-0.016019936268344415
2014-08-28,277.1499938964844,0.002713458815345904
2014-09-01,283.25,0.022009764524093756
2014-09-02,277.79998779296875,-0.01924099631785081
2014-09-03,280.1499938964844,0.008459345596757206
2014-09-04,278.45001220703125,-0.006068112534320713
2014-09-05,281.5,0.010953448228621543
2014-09-08,284.45001220703125,0.01047961707648759
2014-09-09,281.79998779296875,-0.00931630972170161
2014-09-10,286.20001220703125,0.015613997887377717
2014-09-11,286.6499938964844,0.0015722629988135228
2014-09-12,290.29998779296875,0.012733277426136835
2014-09-15,286.5,-0.01308986549347968
2014-09-16,285.04998779296875,-0.005061124631871694
2014-09-17,284.6000061035156,-0.0015786062400393597
2014-09-18,284.79998779296875,0.000702676335784691
2014-09-19,284.79998779296875,0.0
2014-09-22,283.25,-0.005442373101839815
2014-09-23,280.3500061035156,-0.01023828383577896
2014-09-24,281.6000061035156,0.0044587122268100465
2014-09-25,273.20001220703125,-0.029829523133591662
2014-09-26,274.95001220703125,0.006405563403393488
2014-09-29,270.6499938964844,-0.015639273030142897
2014-09-30,272.5,0.006835418973714091
2014-10-01,270.8999938964844,-0.005871582031250044
2014-10-07,258.5,-0.045773326599714226
2014-10-08,257.20001220703125,-0.005028966317093819
2014-10-09,261.8500061035156,0.01807929111893425
2014-10-10,249.75,-0.046209684252335625
2014-10-13,249.8500061035156,0.0004004248389013476
2014-10-14,249.5500030517578,-0.0012007326172867039
2014-10-15,249.5500030517578,0.0
2014-10-16,239.1499938964844,-0.04167505120453319
2014-10-17,232.6499938964844,-0.027179595090491615
2014-10-20,237.6499938964844,0.021491511417037534
2014-10-21,248.5,0.04565540240763322
2014-10-22,249.75,0.005030181086519203
2014-10-27,249.0500030517578,-0.0028027905835522615
2014-10-28,250.6499938964844,0.006424375929014126
2014-10-29,255.3500061035156,0.018751295916537014
2014-10-30,253.0500030517578,-0.009007256693878363
2014-10-31,255.9499969482422,0.011460161476035235
2014-11-03,262.25,0.02461419467425041
2014-11-05,250.8500061035156,-0.043469948127681235
2014-11-07,246.1000061035156,-0.01893561843502556
2014-11-10,245.1499938964844,-0.0038602689291750147
2014-11-11,244.25,-0.0036711968953360152
2014-11-12,241.75,-0.010235414534288667
2014-11-13,235.5,-0.02585315408479838
2014-11-14,240.1499938964844,0.019745197012672522
2014-11-17,237.9499969482422,-0.0091609286036064
2014-11-18,246.9499969482422,0.037823072559053816
2014-11-19,240.3999938964844,-0.026523600456373364
2014-11-20,234.6000061035156,-0.024126405741367263
2014-11-21,237.6000061035156,0.012787723452472033
2014-11-24,235.8000030517578,-0.007575770225248135
2014-11-25,235.3999938964844,-0.0016963916458712092
2014-11-26,241.1000061035156,0.024214156137734477
2014-11-27,238.3500061035156,-0.011406055289850503
2014-11-28,231.3500061035156,-0.029368574872030373
2014-12-01,226.6999969482422,-0.020099455511545572
2014-12-02,229.0500030517578,0.010366149691886317
2014-12-03,230.8500061035156,0.007858559387799113
2014-12-04,237.1499938964844,0.02729039474291306
2014-12-05,241.75,0.019397032350435106
2014-12-08,232.75,-0.03722854188210967
2014-12-09,220.75,-0.05155746509129966
2014-12-10,222.6000061035156,0.008380548600297244
2014-12-11,221.9499969482422,-0.0029200769876490673
2014-12-12,215.8999938964844,-0.02725840565417359
2014-12-15,209.8999938964844,-0.027790644602226133
2014-12-16,193.6000061035156,-0.07765597078105402
2014-12-17,200.8999938964844,0.0377065473286482
2014-12-18,203.75,0.014186193081638931
2014-12-19,208.25,0.022085889570552242
2014-12-22,210.8500061035156,0.012485023306197274
2014-12-23,204.25,-0.031301901410784705
2014-12-24,205.3500061035156,0.005385586798118069
2014-12-26,207.5,0.010469899355155743
2014-12-29,215.3000030517578,0.03759037615304961
2014-12-30,212.3500061035156,-0.013701797057258047
2014-12-31,214.5,0.01012476493848724
2015-01-01,219.25,0.022144522144522227
2015-01-02,222.3000030517578,0.013911074352373154
2015-01-05,219.8000030517578,-0.01124606372325565
2015-01-06,209.0500030517578,-0.04890809759210346
2015-01-07,209.0,-0.00023919182505549585
2015-01-08,210.5,0.0071770334928229484
2015-01-09,207.8000030517578,-0.012826588827753893
2015-01-12,206.25,-0.007459109860415869
2015-01-13,204.6000061035156,-0.007999970407197132
2015-01-14,188.1000061035156,-0.08064515888456014
2015-01-15,189.6999969482422,0.008506064820891446
2015-01-16,193.25,0.018713774954495
2015-01-19,193.1499938964844,-0.0005174960078426771
2015-01-20,204.1499938964844,0.05695055836188767
2015-01-21,199.6499938964844,-0.022042616382745295
2015-01-22,201.1000061035156,0.007262771106234078
2015-01-23,205.3999938964844,0.021382335467237112
2015-01-27,207.3000030517578,0.00925028827523211
2015-01-28,201.1499938964844,-0.02966719278695762
2015-01-29,201.4499969482422,0.0014914395270235747
2015-01-30,201.9499969482422,0.002482005498011919
2015-02-02,198.1999969482422,-0.01856895299167094
2015-02-03,210.6999969482422,0.06306760944736167
2015-02-04,216.6000061035156,0.028001942291070447
2015-02-05,207.8000030517578,-0.040627898447759825
2015-02-06,210.6000061035156,0.01347450919459492
2015-02-09,200.8000030517578,-0.04653372634253783
2015-02-10,206.3500061035156,0.02763945700900816
2015-02-11,208.25,0.009207627042818078
2015-02-12,212.6499938964844,0.021128422071953867
2015-02-13,212.1999969482422,-0.002116139013205287
2015-02-16,211.5500030517578,-0.0030631192546289876
2015-02-18,205.1999969482422,-0.03001657297051441
2015-02-19,219.0500030517578,0.06749515745367685
2015-02-20,217.3000030517578,-0.007989043486050562
2015-02-23,219.5500030517578,0.010354348681090864
2015-02-24,211.3500061035156,-0.037349108787345875
2015-02-25,210.75,-0.002838921628522284
2015-02-26,208.25,-0.011862396204033177
2015-02-27,217.1999969482422,0.04297717622205122
2015-03-02,218.1999969482422,0.004604051630066497
2015-03-03,222.0500030517578,0.017644391188643693
2015-03-04,212.3999938964844,-0.04345872111077653
2015-03-05,210.1499938964844,-0.0105932206433893
2015-03-09,199.1000061035156,-0.052581432852250254
2015-03-10,197.6000061035156,-0.007533902330571163
2015-03-11,192.6999969482422,-0.024797616416603052
2015-03-12,200.6000061035156,0.040996415570236255
2015-03-13,195.8999938964844,-0.02342977100711474
2015-03-16,185.5,-0.05308828086018147
2015-03-17,192.8999938964844,0.03989215038536065
2015-03-18,193.9499969482422,0.005443250829345603
2015-03-19,191.5,-0.012632106144843114
2015-03-20,187.8500061035156,-0.01906002034717702
2015-03-23,190.9499969482422,0.01650247933991733
2015-03-24,193.8500061035156,0.01518726997445019
2015-03-25,196.8000030517578,0.015217935802730453
2015-03-26,188.3000030517578,-0.043191056240809766
2015-03-27,188.3999938964844,0.0005310188162828133
2015-03-30,189.1499938964844,0.003980891848712531
2015-03-31,189.5,0.0018504156215153333
2015-04-01,190.1499938964844,0.003430046947147325
2015-04-06,191.5,0.0070996904909212954
2015-04-07,197.75,0.03263707571801566
2015-04-08,193.6000061035156,-0.020986062687658125
2015-04-09,194.6499938964844,0.005423490495177985
2015-04-10,202.3500061035156,0.03955824530426688
2015-04-13,200.5500030517578,-0.008895492945213745
2015-04-15,206.25,0.028421824290728814
2015-04-16,204.1000061035156,-0.010424212831439572
2015-04-17,211.25,0.035031816181612774
2015-04-20,207.8999938964844,-0.015858017058062
2015-04-21,211.1000061035156,0.01539207455977376
2015-04-22,211.0,-0.00047373804180073087
2015-04-23,211.5,0.0023696682464455776
2015-04-24,204.8999938964844,-0.031205702617094988
2015-04-27,210.0,0.024890220865951385
2015-04-28,211.8999938964844,0.009047589983259163
2015-04-29,207.0500030517578,-0.022888112243626857
2015-04-30,209.8500061035156,0.013523318089774916
2015-05-04,212.3999938964844,0.01215147828831098
2015-05-05,226.6999969482422,0.0673258166792936
2015-05-06,220.1499938964844,-0.028892823731502815
2015-05-07,218.1499938964844,-0.009084715218935724
2015-05-08,217.9499969482422,-0.000916786403107217
2015-05-11,230.3000030517578,0.05666440136013606
2015-05-12,218.25,-0.05232306944021048
2015-05-13,218.1499938964844,-0.0004582181146189912
2015-05-14,214.75,-0.015585578691777346
2015-05-15,210.3500061035156,-0.020488912207145105
2015-05-18,211.1499938964844,0.0038031270252263383
2015-05-19,215.0500030517578,0.018470325683198396
2015-05-20,216.0500030517578,0.004650081310435095
2015-05-21,209.0,-0.03263134900335496
2015-05-22,206.1999969482422,-0.013397143788314914
2015-05-25,199.3999938964844,-0.032977706849649624
2015-05-26,195.1000061035156,-0.02156463352351501
2015-05-27,191.6000061035156,-0.017939517634576463
2015-05-28,196.75,0.02687888169326058
2015-05-29,196.4499969482422,-0.001524793147434922
2015-06-01,197.6999969482422,0.00636294232332979
2015-06-02,194.75,-0.014921583175413478
2015-06-03,188.3000030517578,-0.033119368155287265
2015-06-04,184.1999969482422,-0.021773797329088018
2015-06-05,182.8000030517578,-0.007600401301188664
2015-06-08,177.0500030517578,-0.03145514170681907
2015-06-09,182.5500030517578,0.031064670461441013
2015-06-10,185.0,0.013420963611529224
2015-06-11,188.0,0.016216216216216273
2015-06-12,183.8000030517578,-0.02234040929916059
2015-06-15,181.3500061035156,-0.013329689377384324
2015-06-16,178.5,-0.01571550045544967
2015-06-17,172.64999389648438,-0.03277314343706228
2015-06-18,173.1999969482422,0.0031856534677179305
2015-06-19,174.85000610351562,0.00952661191885884
2015-06-22,176.5500030517578,0.009722601595082203
2015-06-23,176.4499969482422,-0.0005664463426052757
2015-06-24,176.10000610351562,-0.001983512897590023
2015-06-25,179.60000610351562,0.019875070293538855
2015-06-26,174.85000610351562,-0.026447660571137455
2015-06-29,172.6999969482422,-0.012296305863441437
2015-06-30,174.14999389648438,0.00839604501369351
2015-07-01,176.0,0.010623061546676027
2015-07-02,173.5500030517578,-0.01392043720592151
2015-07-03,170.5500030517578,-0.017286084397851065
2015-07-06,163.39999389648438,-0.04192324261116298
2015-07-07,158.5500030517578,-0.029681707624781728
2015-07-08,145.6999969482422,-0.0810470252676111
2015-07-09,138.89999389648438,-0.04667126420169665
2015-07-10,146.1999969482422,0.052555819816652916
2015-07-13,147.5500030517578,0.0092339680690523
2015-07-14,145.25,-0.015587956653250745
2015-07-15,145.5,0.001721170395869276
2015-07-16,143.64999389648438,-0.01271481858086343
2015-07-17,145.5500030517578,0.013226656707292284
2015-07-20,143.1999969482422,-0.016145696009913224
2015-07-21,136.35000610351562,-0.0478351326166746
2015-07-22,136.10000610351562,-0.0018335166029270766
2015-07-23,135.5,-0.004408567792857143
2015-07-24,132.4499969482422,-0.022509247614448835
2015-07-27,128.5,-0.029822552202743657
2015-07-28,128.64999389648438,0.0011672676769212131
2015-07-29,130.39999389648438,0.013602798935288707
2015-07-30,129.85000610351562,-0.004217697996254155
2015-07-31,130.25,0.0030804303248588294
2015-08-03,126.9499969482422,-0.025335915944397658
2015-08-04,127.4499969482422,0.003938558582272655
2015-08-05,127.6999969482422,0.0019615535973809273
2015-08-06,126.5999984741211,-0.008613927176262526
2015-08-07,129.3000030517578,0.021327050633327183
2015-08-10,127.8000030517578,-0.011600927800439198
2015-08-11,123.5500030517578,-0.03325508527788368
2015-08-12,113.8499984741211,-0.07851075951469755
2015-08-13,103.4000015258789,-0.09178741403863566
2015-08-14,107.0999984741211,0.03578333552844448
2015-08-17,105.0,-0.019607829169376867
2015-08-18,102.8499984741211,-0.02047620500837055
2015-08-19,102.5,-0.00340299931272392
2015-08-20,98.5999984741211,-0.0380487953744284
2015-08-21,94.5999984741211,-0.0405679519462655
2015-08-24,81.0999984741211,-0.14270613338004523
2015-08-25,86.4000015258789,0.0653514568616056
2015-08-26,85.55000305175781,-0.009837945128583159
2015-08-27,91.1500015258789,0.06545877585455018
2015-08-28,96.5500030517578,0.05924302178256946
2015-08-31,98.6500015258789,0.02175037190827811
2015-09-01,94.75,-0.03953371987384935
2015-09-02,94.0999984741211,-0.006860174415608489
2015-09-03,98.25,0.04410203605922702
2015-09-04,93.25,-0.05089058524173029
2015-09-07,89.8499984741211,-0.03646114236867459
2015-09-08,93.5,0.040623278662939466
2015-09-09,99.9000015258789,0.06844921418052308
2015-09-10,99.75,-0.0015015167526303275
2015-09-11,97.0,-0.027568922305764465
2015-09-14,101.3000030517578,0.04432992836863714
2015-09-15,96.5,-0.047384036595786716
2015-09-16,98.9000015258789,0.024870482133460214
2015-09-18,98.9499969482422,0.0005055148795949371
2015-09-21,98.4000015258789,-0.0055583167188067995
2015-09-22,92.3499984741211,-0.0614837698977746
2015-09-23,95.0500030517578,0.029236649943132464
2015-09-24,95.5999984741211,0.0057863798496020635
2015-09-28,91.1999969482422,-0.04602512129819725
2015-09-29,86.19999694824219,-0.05482456323806251
2015-09-30,84.69999694824219,-0.01740139272743424
2015-10-01,83.4000015258789,-0.015348234583262954
2015-10-05,84.55000305175781,0.01378898686856811
2015-10-06,85.69999694824219,0.013601346599365627
2015-10-07,90.75,0.05892652545609445
2015-10-08,92.9000015258789,0.023691476869189154
2015-10-09,103.5999984741211,0.11517757559198238
2015-10-12,110.9000015258789,0.07046335095826595
2015-10-13,107.75,-0.028403980906563264
2015-10-14,107.9000015258789,0.00139212553019874
2015-10-15,109.25,0.012511570482205414
2015-10-16,108.6500015258789,-0.005491976879826943
2015-10-19,108.1500015258789,-0.004601932747151483
2015-10-20,101.25,-0.06380029060127035
2015-10-21,105.0999984741211,0.038024676287615744
2015-10-23,102.1500015258789,-0.028068477555388105
2015-10-26,104.8499984741211,0.02643168779158711
2015-10-27,104.8000030517578,-0.00047682806953630585
2015-10-28,105.0500030517578,0.002385496113740837
2015-10-29,107.0999984741211,0.019514472754020407
2015-10-30,99.9499969482422,-0.06676005254665407
2015-11-02,96.9499969482422,-0.030015008420195444
2015-11-03,98.4000015258789,0.014956210657859126
2015-11-04,98.6999969482422,0.003048733919830182
2015-11-05,94.0500030517578,-0.047112401623708666
2015-11-06,92.1999969482422,-0.01967045234966658
2015-11-09,93.6500015258789,0.015726731297514895
2015-11-10,90.05000305175781,-0.03844098681756325
2015-11-13,87.25,-0.031093869593191048
2015-11-16,89.55000305175781,0.02636106649579162
2015-11-17,92.0500030517578,0.027917363649390792
2015-11-18,89.1500015258789,-0.03150463258809755
2015-11-19,91.6500015258789,0.02804262430970672
2015-11-20,93.1500015258789,0.0163666118388055
2015-11-23,90.4499969482422,-0.028985555914205596
2015-11-24,90.1999969482422,-0.0027639580810937536
2015-11-26,90.25,0.0005543575770461384
2015-11-27,91.9000015258789,0.018282565383699767
2015-11-30,90.1500015258789,-0.019042437115816657
2015-12-01,94.1500015258789,0.044370492870726475
2015-12-02,94.25,0.0010621186670252136
2015-12-03,92.0999984741211,-0.02281168727722982
2015-12-04,91.5,-0.006514641520756204
2015-12-07,91.25,-0.002732240437158473
2015-12-08,87.1500015258789,-0.04493149012735442
2015-12-09,82.25,-0.056224916122621815
2015-12-10,83.0999984741211,0.010334327952840061
2015-12-11,83.44999694824219,0.004211774735833451
2015-12-14,84.30000305175781,0.01018581347633618
2015-12-15,83.80000305175781,-0.0059311978873003435
2015-12-16,84.05000305175781,0.0029832934474427475
2015-12-17,87.1500015258789,0.036882788358878704
2015-12-18,84.30000305175781,-0.03270221944029217
2015-12-21,86.55000305175781,0.026690390492851712
2015-12-22,86.05000305175781,-0.005777007306412174
2015-12-23,89.30000305175781,0.03776873776570544
2015-12-24,91.9499969482422,0.029675182597121097
2015-12-28,91.9000015258789,-0.0005437240241719099
2015-12-29,91.9499969482422,0.0005440198208181979
2015-12-30,91.9499969482422,0.0
2015-12-31,90.4000015258789,-0.016856938268695942
2016-01-01,91.6500015258789,0.01382743339492265
2016-01-04,88.94999694824219,-0.029459951256785577
2016-01-05,92.4000015258789,0.038785887532342356
2016-01-06,88.9000015258789,-0.03787878725326366
2016-01-07,81.1500015258789,-0.08717660142833594
2016-01-08,81.05000305175781,-0.0012322670639655087
2016-01-11,85.0,0.048735309062477805
2016-01-12,84.25,-0.008823529411764675
2016-01-13,80.94999694824219,-0.039169175688520075
2016-01-14,79.3499984741211,-0.019765269109819794
2016-01-15,72.8499984741211,-0.0819155655323659
2016-01-18,68.69999694824219,-0.05696639139056581
2016-01-19,69.25,0.008005867193446647
2016-01-20,63.900001525878906,-0.07725629565517822
2016-01-21,62.400001525878906,-0.02347417784321204
2016-01-22,64.69999694824219,0.036858900098093894
2016-01-25,64.4000015258789,-0.004636714629264516
2016-01-27,63.79999923706055,-0.00931680550624292
2016-01-28,67.30000305175781,0.054858994616792334
2016-01-29,71.75,0.06612179415236974
2016-02-01,70.4000015258789,-0.01881530974384804
2016-02-02,64.9000015258789,-0.07812499830668629
2016-02-03,61.650001525878906,-0.05007704042509242
2016-02-04,67.75,0.09894563378981402
2016-02-05,73.9000015258789,0.09077493027127548
2016-02-08,71.69999694824219,-0.02977002073357604
2016-02-09,69.75,-0.027196611314360686
2016-02-10,67.25,-0.03584229390681004
2016-02-11,62.29999923706055,-0.07360595930021496
2016-02-12,63.25,0.015248808580631934
2016-02-15,75.0,0.18577075098814233
2016-02-16,71.3499984741211,-0.04866668701171872
2016-02-17,74.4000015258789,0.04274706540973594
2016-02-18,75.8499984741211,0.019489205893871153
2016-02-19,74.6500015258789,-0.015820658831675605
2016-02-22,74.0999984741211,-0.007367756738318909
2016-02-23,73.05000305175781,-0.014169979001146471
2016-02-24,70.9000015258789,-0.02943191562025771
2016-02-25,69.5999984741211,-0.018335726710574263
2016-02-26,71.80000305175781,0.031609261865928495
2016-02-29,70.5999984741211,-0.016713154967022525
2016-03-01,74.94999694824219,0.061614710596850975
2016-03-02,78.1500015258789,0.042695192901028856
2016-03-03,83.94999694824219,0.07421619077566688
2016-03-04,87.4000015258789,0.04109594643301473
2016-03-08,90.3499984741211,0.03375282490548592
2016-03-09,87.8499984741211,-0.027670172022372208
2016-03-10,88.25,0.004553233156819436
2016-03-11,87.3499984741211,-0.010198317573698601
2016-03-14,89.0,0.018889542698363515
2016-03-15,88.0999984741211,-0.010112376695268654
2016-03-16,86.30000305175781,-0.020431276430634915
2016-03-17,86.25,-0.0005794096174923657
2016-03-18,92.3000030517578,0.07014496291893102
2016-03-21,94.0,0.01841816784435979
2016-03-22,96.1999969482422,0.02340422285364041
2016-03-23,96.8499984741211,0.00675677283262921
2016-03-28,87.94999694824219,-0.09189469970159103
2016-03-29,87.69999694824219,-0.0028425242600874645
2016-03-30,91.6500015258789,0.045039962543760304
2016-03-31,89.8499984741211,-0.01963996750452368
2016-04-01,90.05000305175781,0.0022259830944162395
2016-04-04,90.6500015258789,0.006662947848832701
2016-04-05,85.8499984741211,-0.05295094286774504
2016-04-06,87.55000305175781,0.019802033871312963
2016-04-07,85.80000305175781,-0.019988577258705953
2016-04-08,87.44999694824219,0.019230697410220765
2016-04-11,90.3000030517578,0.032590122389625664
2016-04-12,90.5999984741211,0.003322208330284848
2016-04-13,94.0,0.03752761129295257
2016-04-18,97.5,0.037234042553191404
2016-04-20,106.3499984741211,0.09076921511919078
2016-04-21,105.0500030517578,-0.012223746506960564
2016-04-22,104.9000015258789,-0.001427905964029197
2016-04-25,102.0,-0.027645390692996985
2016-04-26,106.4499969482422,0.04362742106119799
2016-04-27,104.8499984741211,-0.015030516862288401
2016-04-28,99.8000030517578,-0.048164000914217686
2016-04-29,103.8000030517578,0.04008015909504059
2016-05-02,110.6999969482422,0.06647392768422034
2016-05-03,110.0,-0.006323369173799387
2016-05-04,104.6500015258789,-0.048636349764737186
2016-05-05,104.6999969482422,0.0004777393371651062
2016-05-06,103.5500030517578,-0.010983705157631474
2016-05-09,103.6999969482422,0.0014485165819786427
2016-05-10,100.5999984741211,-0.029893910948409652
2016-05-11,99.6500015258789,-0.00944330976790786
2016-05-12,102.9000015258789,0.03261414902393134
2016-05-13,98.0,-0.04761906174167141
2016-05-16,99.9499969482422,0.019897928043287827
2016-05-17,100.0500030517578,0.0010005613463639484
2016-05-18,99.25,-0.00799603225742973
2016-05-19,94.9499969482422,-0.04332496777589723
2016-05-20,96.9499969482422,0.021063718423184552
2016-05-23,97.5,0.0056730589898978945
2016-05-24,96.8000030517578,-0.0071794558794071595
2016-05-25,99.3000030517578,0.02582644546677626
2016-05-26,104.0500030517578,0.04783484243725722
